# Auto-generated by harness/gen-error-sites.py from reference/valkey/src/*.c
# DO NOT hand-edit. To refine a row, edit MSG_TO_CONSTRUCTOR in the generator.
#
# Total error sites: 641
# Columns (tab-separated):
#   file              C file
#   line              line number
#   callee            addReplyError, addReplyErrorFormat, addReplyErrorObject, etc.
#   message           extracted string-literal arg (empty if non-literal or *Object)
#   constructor       suggested RedisError constructor
#   context           full source line for the call

cluster_legacy.c	8186	addReplyError	You should send CLUSTER FAILOVER to a replica	RedisError::runtime(b"You should send CLUSTER FAILOVER to a replica")	addReplyError(c, "You should send CLUSTER FAILOVER to a replica");
cluster_legacy.c	8189	addReplyError	I'm a replica but my master is unknown to me	RedisError::runtime(b"I'm a replica but my master is unknown to me")	addReplyError(c, "I'm a replica but my master is unknown to me");
cluster_legacy.c	8192	addReplyError	Master is down or failed, please use CLUSTER FAILOVER FORCE	RedisError::runtime(b"Master is down or failed, please use CLUSTER FAILOVER FORCE")	addReplyError(c, "Master is down or failed, please use CLUSTER FAILOVER FORCE");
cluster_legacy.c	8239	addReplyErrorFormat	Invalid config epoch specified: %lld	RedisError::runtime(b"Invalid config epoch specified: %lld")	addReplyErrorFormat(c, "Invalid config epoch specified: %lld", epoch);
cluster_legacy.c	8241	addReplyError	The user can assign a config epoch only when the 	RedisError::runtime(b"The user can assign a config epoch only when the ")	addReplyError(c, "The user can assign a config epoch only when the "
cluster_legacy.c	8244	addReplyError	Node config epoch is already non-zero	RedisError::runtime(b"Node config epoch is already non-zero")	addReplyError(c, "Node config epoch is already non-zero");
cluster_legacy.c	8268	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_legacy.c	8276	addReplyError	CLUSTER RESET can't be called with 	RedisError::runtime(b"CLUSTER RESET can't be called with ")	addReplyError(c, "CLUSTER RESET can't be called with "
cluster_legacy.c	8390	addReplyError	FAILOVER not allowed in cluster mode. 	RedisError::runtime(b"FAILOVER not allowed in cluster mode. ")	addReplyError(c, "FAILOVER not allowed in cluster mode. "
cluster_migrateslots.c	281	addReplyError	No end slot for final slot range	RedisError::runtime(b"No end slot for final slot range")	addReplyError(c, "No end slot for final slot range");
cluster_migrateslots.c	288	addReplyErrorFormat	Start slot number %d is greater than end slot 	RedisError::runtime(b"Start slot number %d is greater than end slot ")	addReplyErrorFormat(c,
cluster_migrateslots.c	297	addReplyErrorFormat	Slot %d has no node served.	RedisError::runtime(b"Slot %d has no node served.")	addReplyErrorFormat(c, "Slot %d has no node served.", j);
cluster_migrateslots.c	303	addReplyError	Requested slots span multiple shards	RedisError::runtime(b"Requested slots span multiple shards")	addReplyError(c, "Requested slots span multiple shards");
cluster_migrateslots.c	319	addReplyErrorFormat	Slot range %d-%d overlaps with previous 	RedisError::runtime(b"Slot range %d-%d overlaps with previous ")	addReplyErrorFormat(c,
cluster_migrateslots.c	335	addReplyError	No slot ranges specified	RedisError::runtime(b"No slot ranges specified")	addReplyError(c, "No slot ranges specified");
cluster_migrateslots.c	512	addReplyError	Slot migration can only be used on primary nodes.	RedisError::runtime(b"Slot migration can only be used on primary nodes.")	addReplyError(c, "Slot migration can only be used on primary nodes.");
cluster_migrateslots.c	517	addReplyError	Slots are being manually imported	RedisError::runtime(b"Slots are being manually imported")	addReplyError(c, "Slots are being manually imported");
cluster_migrateslots.c	521	addReplyError	Slots are being manually migrated	RedisError::runtime(b"Slots are being manually migrated")	addReplyError(c, "Slots are being manually migrated");
cluster_migrateslots.c	552	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	568	addReplyError	Target node does not know the source node	RedisError::runtime(b"Target node does not know the source node")	addReplyError(c, "Target node does not know the source node");
cluster_migrateslots.c	572	addReplyError	Source node is target node itself	RedisError::runtime(b"Source node is target node itself")	addReplyError(c, "Source node is target node itself");
cluster_migrateslots.c	580	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	589	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	605	addReplyError	Slot is already being imported on 	RedisError::runtime(b"Slot is already being imported on ")	addReplyError(c, "Slot is already being imported on "
cluster_migrateslots.c	614	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	622	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	626	addReplyError	Target node does not agree about current slot ownership	RedisError::runtime(b"Target node does not agree about current slot ownership")	addReplyError(c, "Target node does not agree about current slot ownership");
cluster_migrateslots.c	650	addReplyError	CLUSTER SYNCSLOTS SNAPSHOT-EOF should only be used 	RedisError::runtime(b"CLUSTER SYNCSLOTS SNAPSHOT-EOF should only be used ")	addReplyError(c, "CLUSTER SYNCSLOTS SNAPSHOT-EOF should only be used "
cluster_migrateslots.c	678	addReplyError	CLUSTER SYNCSLOTS PAUSED should only be used by slot 	RedisError::runtime(b"CLUSTER SYNCSLOTS PAUSED should only be used by slot ")	addReplyError(c, "CLUSTER SYNCSLOTS PAUSED should only be used by slot "
cluster_migrateslots.c	701	addReplyError	CLUSTER SYNCSLOTS FAILOVER-GRANTED should only be 	RedisError::runtime(b"CLUSTER SYNCSLOTS FAILOVER-GRANTED should only be ")	addReplyError(c, "CLUSTER SYNCSLOTS FAILOVER-GRANTED should only be "
cluster_migrateslots.c	731	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	741	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	750	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	757	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	763	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	770	addReplyError	No such slot migration job	RedisError::runtime(b"No such slot migration job")	addReplyError(c, "No such slot migration job");
cluster_migrateslots.c	780	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	1159	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	1171	addReplyError	Slots are not served by this node.	RedisError::runtime(b"Slots are not served by this node.")	addReplyError(c, "Slots are not served by this node.");
cluster_migrateslots.c	1182	addReplyErrorFormat	I am already migrating slot %d.	RedisError::runtime(b"I am already migrating slot %d.")	addReplyErrorFormat(c,
cluster_migrateslots.c	1193	addReplyError	Slot ranges in migrations overlap	RedisError::runtime(b"Slot ranges in migrations overlap")	addReplyError(c, "Slot ranges in migrations overlap");
cluster_migrateslots.c	1200	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster_migrateslots.c	1205	addReplyErrorFormat	Invalid node name: %s	RedisError::runtime(b"Invalid node name: %s")	addReplyErrorFormat(c, "Invalid node name: %s",
